Año,Trimestre,Tipo_entidad,Nombre_entidad,Procedimiento,Tipo de contrato,Número,Importe
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Serveis,114.0,338727.19
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Subministraments,34.0,76582.89
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Privats de l'Administració,28.0,201265.66
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Administratius especials,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Obres,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Serveis,3.0,765.78
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Subministraments,1.0,605.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Privats de l'Administració,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Administratius especials,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Obres,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Serveis,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Subministraments,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Privats de l'Administració,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Administratius especials,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Obres,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Serveis,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Subministraments,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Privats de l'Administració,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Administratius especials,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Obres,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Serveis,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Subministraments,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Privats de l'Administració,0.0,0.0
2021,2,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Serveis,2.0,648000.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Subministraments,3.0,276315.17
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Subministraments,1.0,68793.74
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Privats de l'Administració,4.0,116468.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Serveis,1.0,130000.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Serveis,74.0,222756.13
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Subministraments,42.0,123566.7
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Privats de l'Administració,37.0,195309.48
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Administratius especials,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Obres,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Serveis,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Subministraments,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Privats de l'Administració,0.0,0.0
2021,3,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Serveis,2.0,160700.34
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Subministraments,2.0,317200.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Oberts,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Serveis,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Subministraments,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Serveis,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Subministraments,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Obert simplificat abreujat,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Serveis,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Subministraments,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Restringits,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Serveis,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Subministraments,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Licitacions amb negociació,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Serveis,1.0,31751.17
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Subministraments,2.0,113112.01
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Privats de l'Administració,13.0,367841.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Negociat sense publicitat,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Serveis,1.0,4950.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Subministraments,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Basats en acord marc,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Serveis,178.0,713201.61
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Subministraments,60.0,297949.12
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Privats de l'Administració,75.0,419166.91
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Serveis,2.0,252.74
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Subministraments,1.0,1189.43
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Menors derivats autorització genèrica de despesa,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Serveis,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Subministraments,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Concurs de Projectes,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Serveis,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Subministraments,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Designació de Formadors,Administratius especials,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Obres,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Serveis,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Subministraments,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Privats de l'Administració,0.0,0.0
2021,4,Consorcis,Consorci de l'Auditori i l'Orquestra ,Tramitació d'Emergència,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Oberts,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Oberts,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Oberts,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Oberts,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Oberts,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Oberts,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat abreujat,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat abreujat,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat abreujat,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat abreujat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat abreujat,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Obert simplificat abreujat,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Restringits,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Restringits,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Restringits,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Restringits,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Restringits,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Restringits,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Licitacions amb negociació,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Licitacions amb negociació,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Licitacions amb negociació,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Licitacions amb negociació,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Licitacions amb negociació,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Licitacions amb negociació,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Negociat sense publicitat,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Negociat sense publicitat,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Negociat sense publicitat,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Negociat sense publicitat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Negociat sense publicitat,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Negociat sense publicitat,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Basats en acord marc,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Basats en acord marc,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Basats en acord marc,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Basats en acord marc,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Basats en acord marc,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Basats en acord marc,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors,Serveis,1.0,5808.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors derivats autorització genèrica de despesa,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors derivats autorització genèrica de despesa,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors derivats autorització genèrica de despesa,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors derivats autorització genèrica de despesa,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors derivats autorització genèrica de despesa,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Menors derivats autorització genèrica de despesa,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Concurs de Projectes,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Concurs de Projectes,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Concurs de Projectes,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Concurs de Projectes,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Concurs de Projectes,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Concurs de Projectes,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Designació de Formadors,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Designació de Formadors,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Designació de Formadors,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Designació de Formadors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Designació de Formadors,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Designació de Formadors,Administratius especials,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Tramitació d'Emergència,Obres,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Tramitació d'Emergència,Serveis,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Tramitació d'Emergència,Subministraments,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Tramitació d'Emergència,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Tramitació d'Emergència,Privats de l'Administració,0.0,0.0
2021,1,Fundacions,Fundació Barcelona Cultura ,Tramitació d'Emergència,Administratius especials,0.0,0.0
2021,2,Fundacions,Fundació Barcelona Cultura ,Oberts,Obres,0.0,0.0
2021,2,Fundacions,Fundació Barcelona Cultura ,Oberts,Serveis,0.0,0.0
2021,2,Fundacions,Fundació Barcelona Cultura ,Oberts,Subministraments,0.0,0.0
2021,2,Fundacions,Fundació Barcelona Cultura ,Oberts,Gestió Serveis Públics/Concessions,0.0,0.0
