Año,Trimestre,Tipo_entidad,Nombre_entidad,Procedimiento,Tipo de contrato,Número,Importe
2021,2,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Oberts,Serveis,8.0,1823783.71
2021,2,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Obert simplificat abreujat,Obres,1.0,38015.06
2021,2,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Obert simplificat abreujat,Subministraments,1.0,6182.86
2021,2,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Negociat sense publicitat,Obres,2.0,63861.41
2021,2,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Negociat sense publicitat,Serveis,2.0,24266.74
2021,2,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Negociat sense publicitat,Subministraments,1.0,25930.37
2021,2,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Menors,Obres,1.0,3381.95
2021,2,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Menors,Serveis,15.0,93278.8
2021,3,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Oberts,Obres,5.0,1571983.72
2021,3,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Oberts,Serveis,14.0,2531005.62
2021,3,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Obert simplificat,Serveis,1.0,35695.0
2021,3,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Obert simplificat abreujat,Obres,1.0,49660.15
2021,3,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Negociat sense publicitat,Serveis,1.0,12000.0
2021,3,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Negociat sense publicitat,Privats de l'Administració,1.0,3025000.0
2021,3,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Menors,Obres,2.0,99234.24
2021,3,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Menors,Serveis,17.0,93032.73
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Oberts,Obres,4.0,1991132.15
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Oberts,Serveis,10.0,1056732.68
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Oberts,Subministraments,1.0,481580.0
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Obert simplificat,Serveis,3.0,183783.58
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Obert simplificat abreujat,Obres,2.0,26388.1
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Negociat sense publicitat,Privats de l'Administració,1.0,62920.0
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Menors,Obres,1.0,42224.31
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Menors,Serveis,11.0,156693.13
2021,4,Organismes autònoms locals,Institut Municipal de Mercats de Barcelona,Menors,Subministraments,3.0,5439.59
2021,1,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Obert simplificat,Obres,1.0,317033.4
2021,1,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Obert simplificat,Serveis,1.0,12990.86
2021,1,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Basats en acord marc,Serveis,3.0,51000.0
2021,1,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Obres,3.0,27948.37
2021,1,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Serveis,33.0,133479.83
2021,1,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Subministraments,6.0,15566.49
2021,1,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors derivats autorització genèrica de despesa,Subministraments,2.0,342.38
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Obert simplificat,Serveis,4.0,120530.52
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Obert simplificat abreujat,Serveis,1.0,12900.0
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Obert simplificat abreujat,Subministraments,1.0,14596.2
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Negociat sense publicitat,Obres,1.0,18921.78
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Basats en acord marc,Serveis,3.0,3914.0
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Basats en acord marc,Subministraments,1.0,2400.0
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Obres,6.0,22721.97
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Serveis,25.0,82729.36
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Subministraments,10.0,69831.24
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors derivats autorització genèrica de despesa,Subministraments,9.0,1995.08
2021,2,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Concurs de Projectes,Serveis,3.0,6000.0
2021,3,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Obert simplificat,Serveis,1.0,50936.46
2021,3,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Obres,1.0,1427.8
2021,3,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Serveis,15.0,70779.41
2021,3,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Subministraments,3.0,7041.41
2021,4,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Obert simplificat,Obres,1.0,73350.61
2021,4,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Obres,9.0,19102.06
2021,4,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Serveis,16.0,21370.05
2021,4,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors,Subministraments,4.0,25787.52
2021,4,Organismes autònoms locals,Institut Municipal del Paisatge Urbà i la Qualitat de Vida,Menors derivats autorització genèrica de despesa,Subministraments,11.0,1307.57
2021,1,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Basats en acord marc,Serveis,5.0,50482.0
2021,1,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Basats en acord marc,Subministraments,1.0,33399.48
2021,1,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors,Serveis,39.0,253176.26
2021,1,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors,Subministraments,7.0,17262.94
2021,1,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors derivats autorització genèrica de despesa,Serveis,5.0,1250.0
2021,1,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors derivats autorització genèrica de despesa,Subministraments,5.0,2570.02
2021,2,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Basats en acord marc,Serveis,5.0,22613.65
2021,2,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors,Serveis,22.0,168426.42
2021,2,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors derivats autorització genèrica de despesa,Subministraments,2.0,1955.6
2021,3,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Basats en acord marc,Serveis,2.0,1500.0
2021,3,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors,Serveis,18.0,82804.05
2021,3,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors,Subministraments,1.0,13016.49
2021,4,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Basats en acord marc,Serveis,7.0,901301.18
2021,4,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors,Serveis,20.0,88434.69
2021,4,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors derivats autorització genèrica de despesa,Serveis,30.0,62833.22
2021,4,Organismes autònoms locals,Institut Municipal de Persones amb Discapacitat,Menors derivats autorització genèrica de despesa,Subministraments,11.0,4306.85
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Oberts,Serveis,6.0,7327326.26
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Obert simplificat,Serveis,1.0,94572.09
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Negociat sense publicitat,Serveis,2.0,5367679.88
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Basats en acord marc,Subministraments,1.0,19965.0
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors,Serveis,33.0,451986.62
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors,Subministraments,2.0,36297.58
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors derivats autorització genèrica de despesa,Serveis,1.0,42.35
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Designació de Formadors,Serveis,23.0,200932.5
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Tramitació d'Emergència,Obres,1.0,230453.48
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Tramitació d'Emergència,Serveis,35.0,3247282.31
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Tramitació d'Emergència,Subministraments,3.0,92543.41
2021,1,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Tramitació d'Emergència,Privats de l'Administració,1.0,41624.0
2021,2,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Obert simplificat,Serveis,2.0,147260.53
2021,2,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Basats en acord marc,Serveis,1.0,1055.0
2021,2,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors,Serveis,18.0,222215.14
2021,2,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors derivats autorització genèrica de despesa,Serveis,3.0,3386.07
2021,2,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors derivats autorització genèrica de despesa,Subministraments,1.0,2405.48
2021,2,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Designació de Formadors,Serveis,5.0,52300.0
2021,2,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Tramitació d'Emergència,Serveis,6.0,2701054.26
2021,3,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Oberts,Serveis,2.0,2523133.76
2021,3,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Negociat sense publicitat,Serveis,1.0,5100000.0
2021,3,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Basats en acord marc,Serveis,5.0,73220.11
2021,3,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors,Serveis,15.0,195052.43
2021,3,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors,Subministraments,1.0,18148.79
2021,3,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors derivats autorització genèrica de despesa,Serveis,10.0,5570678.29
2021,3,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Designació de Formadors,Serveis,1.0,5060.0
2021,3,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Tramitació d'Emergència,Serveis,10.0,5570678.29
2021,4,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Oberts,Serveis,4.0,5249660.63
2021,4,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Negociat sense publicitat,Serveis,3.0,9001273.65
2021,4,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Basats en acord marc,Serveis,2.0,35872.2
2021,4,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors,Serveis,15.0,185268.95
2021,4,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors derivats autorització genèrica de despesa,Serveis,58.0,37430.78
2021,4,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Menors derivats autorització genèrica de despesa,Subministraments,9.0,15087.43
2021,4,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Designació de Formadors,Serveis,1.0,2000.0
2021,4,Organismes autònoms locals,Institut Municipal de Serveis Socials de Barcelona,Tramitació d'Emergència,Serveis,10.0,4506986.45
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Serveis,23.0,5486925.45
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat,Serveis,1.0,47190.0
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Serveis,3.0,301866.81
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Privats de l'Administració,4.0,369854.59
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Basats en acord marc,Serveis,32.0,177771.7
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Basats en acord marc,Subministraments,5.0,13489.21
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Serveis,522.0,3090125.0
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Subministraments,81.0,312753.76
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Privats de l'Administració,61.0,260478.81
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Serveis,126.0,46089.74
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Subministraments,18.0,6688.8
2021,1,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Privats de l'Administració,2.0,1210.0
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Serveis,27.0,2469590.5
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Subministraments,2.0,271596.6
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Privats de l'Administració,3.0,565025.74
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat,Serveis,4.0,247819.53
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat,Subministraments,2.0,174325.14
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Serveis,3.0,214123.97
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Subministraments,2.0,1842253.52
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Privats de l'Administració,36.0,1573604.02
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Basats en acord marc,Serveis,9.0,242967.39
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Obres,6.0,64295.93
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Serveis,558.0,2773907.09
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Subministraments,109.0,538747.35
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Privats de l'Administració,78.0,452419.59
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Serveis,257.0,92168.64
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Subministraments,45.0,15311.07
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Privats de l'Administració,1.0,300.0
2021,2,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Concurs de Projectes,Serveis,1.0,87120.0
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Obres,1.0,244482.84
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Serveis,21.0,3863906.93
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Subministraments,2.0,136292.85
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat,Obres,2.0,378307.04
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat,Serveis,1.0,108729.48
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat,Subministraments,1.0,13866.6
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat abreujat,Serveis,2.0,100654.53
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Serveis,1.0,17726.5
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Subministraments,1.0,24346.41
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Privats de l'Administració,21.0,1090796.11
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Basats en acord marc,Serveis,17.0,54110.25
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Obres,7.0,169103.39
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Serveis,409.0,2423243.89
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Subministraments,101.0,763396.2
2021,3,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Privats de l'Administració,39.0,124742.65
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Serveis,13.0,2017246.73
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Oberts,Subministraments,2.0,1044351.0
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat,Obres,1.0,153941.57
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat,Serveis,2.0,94064.19
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Obert simplificat abreujat,Subministraments,4.0,167693.21
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Obres,1.0,180288.44
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Serveis,8.0,174446.85
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Subministraments,2.0,424163.0
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Negociat sense publicitat,Privats de l'Administració,16.0,761595.75
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Basats en acord marc,Serveis,30.0,312070.8
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Basats en acord marc,Subministraments,1.0,1500.0
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Obres,19.0,378772.25
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Serveis,582.0,2226933.81
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Subministraments,131.0,582997.38
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors,Privats de l'Administració,73.0,464329.43
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Serveis,519.0,208825.15
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Subministraments,176.0,62806.89
2021,4,Entitats públiques empresarials,Institut Municipal de Cultura de Barcelona,Menors derivats autorització genèrica de despesa,Privats de l'Administració,9.0,5888.03
2021,1,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Oberts,Serveis,6.0,13387.44
2021,1,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Basats en acord marc,Serveis,3.0,510.18
2021,1,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Basats en acord marc,Subministraments,7.0,682.06
2021,1,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Menors,Serveis,88.0,44159.37
2021,1,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Menors,Subministraments,33.0,7590.06
2021,2,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Oberts,Serveis,7.0,16718.57
2021,2,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Basats en acord marc,Serveis,19.0,5101.54
2021,2,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Basats en acord marc,Subministraments,6.0,491.2
2021,2,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Menors,Serveis,141.0,79301.08
2021,2,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Menors,Subministraments,57.0,27111.86
2021,3,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Oberts,Serveis,6.0,16219.14
2021,3,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Basats en acord marc,Serveis,15.0,4796.24
2021,3,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Basats en acord marc,Subministraments,10.0,902.97
2021,3,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Menors,Serveis,100.0,48104.1
2021,3,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Menors,Subministraments,49.0,18619.19
2021,4,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Oberts,Serveis,10.0,20536.26
2021,4,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Basats en acord marc,Serveis,25.0,10049.65
2021,4,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Basats en acord marc,Subministraments,10.0,926.54
2021,4,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Menors,Serveis,212.0,152950.49
2021,4,Entitats públiques empresarials,Entitat Pública Empresarial Fundació Mies van der Rohe ,Menors,Subministraments,104.0,37636.24
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Oberts,Serveis,5.0,5571967.35
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Oberts,Subministraments,3.0,412452.14
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat,Serveis,1.0,12705.0
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat,Subministraments,1.0,47318.7
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat abreujat,Serveis,1.0,4088.0
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Basats en acord marc,Subministraments,2.0,9897.5
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Basats en acord marc,Privats de l'Administració,2.0,544103.26
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Obres,1.0,11883.41
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Serveis,13.0,94290.07
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Subministraments,6.0,21409.74
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors derivats autorització genèrica de despesa,Serveis,41.0,16896.93
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors derivats autorització genèrica de despesa,Subministraments,28.0,5957.65
2021,1,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Designació de Formadors,Serveis,1.0,3325.0
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Oberts,Serveis,3.0,2116221.25
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Oberts,Subministraments,7.0,2912189.47
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat abreujat,Serveis,2.0,57700.4
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Negociat sense publicitat,Serveis,1.0,290598.44
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Obres,3.0,44041.14
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Serveis,18.0,108586.83
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Subministraments,8.0,42829.1
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors derivats autorització genèrica de despesa,Serveis,57.0,30508.01
2021,2,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors derivats autorització genèrica de despesa,Subministraments,44.0,24814.31
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Oberts,Serveis,5.0,5020997.86
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Oberts,Subministraments,12.0,2802189.53
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat,Serveis,1.0,101053.4
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat,Subministraments,2.0,212670.04
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat abreujat,Obres,1.0,71020.19
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Basats en acord marc,Subministraments,1.0,12000.0
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Obres,3.0,75696.5
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Serveis,22.0,208101.78
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Subministraments,9.0,15482.27
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Administratius especials,1.0,10945.14
2021,3,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Designació de Formadors,Serveis,2.0,8970.0
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Oberts,Serveis,1.0,237692.4
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat,Obres,1.0,410015.93
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat,Subministraments,4.0,190959.03
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat abreujat,Obres,1.0,63377.2
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat abreujat,Serveis,1.0,36623.49
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Obert simplificat abreujat,Subministraments,1.0,38233.58
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Negociat sense publicitat,Subministraments,1.0,62738.32
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Basats en acord marc,Serveis,2.0,62913.0
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Basats en acord marc,Subministraments,3.0,570742.86
2021,4,Entitats públiques empresarials,Institut Municipal de Parcs i Jardins ,Menors,Obres,4.0,92354.76
